Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
1947526,2020-04-03 14:33:42,Porter,Cans,Whitefield,17,17.930966265752673,5.136624872223603,1.0443800736700997,4.784941571006852,34,9,1:0.43:0.16,850,5330.835654128268,7.454410827430046,72.3504546373596,1.7659561378220094,3.979972604129427,3.5239667352943504
7471382,2020-04-02 12:32:29,Sour,Bottles,Marathahalli,17,23.993122906176986,4.654864502548037,1.0741358775744403,5.574358368965803,31,12,1:0.36:0.12,2467,10715.087461073856,7.089532575575422,78.13212164392522,2.0607514271019176,4.501701127064953,2.750616116179576
6785470,2020-05-12 20:08:36,IPA,Pints,Whitefield,17,22.327556236465007,4.581600550429513,1.0373781998180478,5.282032278331171,24,16,1:0.22:0.20,1485,6173.431265471374,6.107674910909067,75.53023956866544,3.078686129676852,4.631738969349906,2.2060357158014114
7852963,2020-04-06 23:55:13,Porter,Kegs,Malleswaram,13,22.7665330377986,5.112174168362187,1.0663938715163643,5.4579867506592885,41,14,1:0.39:0.11,2652,16514.92891670273,7.636377002032056,75.74232738451849,2.043231752142029,3.88032699482718,2.343740297961363
6144567,2020-04-14 15:27:40,Stout,Kegs,Marathahalli,10,22.771084926830397,4.704712415387926,1.0543758946799828,5.879339457907998,43,10,1:0.46:0.25,3122,15896.477250282209,7.747780279062232,71.79708680015874,1.3181634545116987,1.5645777758673711,2.8508703842572336
1302453,2020-05-17 17:23:13,Lager,Kegs,Whitefield,13,20.22601889343137,4.888640414020203,1.0620418083588363,5.387505457963608,40,14,1:0.36:0.12,3162,2623.890042034032,8.047817227956553,82.65979742677656,1.6776674621206475,1.7608882877443564,2.756587868410572
9650368,2020-03-15 01:46:23,Porter,Bottles,Whitefield,16,23.095284811307927,4.752013614565353,1.0353560544578315,5.138731103852011,34,14,1:0.42:0.29,3976,17878.661417176634,8.858525530598948,82.52363925428406,4.385331096490273,3.7216527523995993,3.696809678754819
2945327,2020-05-09 00:08:50,Sour,Pints,Marathahalli,11,18.623221488220555,4.50862993602069,1.041591346613773,5.827106085439636,55,17,1:0.46:0.19,2507,5144.781481736589,9.260638832574324,72.94096843899197,4.119838876712636,4.826806652600093,2.7352385506467427
7941839,2020-05-22 01:52:42,Stout,Cans,Malleswaram,19,22.71835931222621,4.79359128432101,1.04201266962473,5.8592653027306,59,10,1:0.31:0.16,3443,1133.1765555725824,8.245690561996414,70.66355379611548,2.356126696737832,3.2333684072303,4.369110315108399
8233204,2020-04-28 06:13:13,Pilsner,Pints,Indiranagar,12,23.79640259492082,4.6611139434076,1.0636336362766832,4.680183974991033,35,10,1:0.35:0.18,4835,8697.753634034356,7.213887432427326,74.9017917589988,2.041550382514876,3.734472117087047,4.634460156910414
1806893,2020-04-16 19:48:20,Stout,Pints,Rajajinagar,15,21.65098000918316,4.514892489214753,1.0324960450811445,5.491132015878749,23,14,1:0.35:0.27,2221,5654.513577802302,7.41446280297748,80.27857593392201,3.03542164707041,2.945837238017728,1.677594506441361
1094601,2020-04-13 16:28:32,IPA,Pints,Malleswaram,17,20.03260208761779,5.459943201082724,1.0726222955805855,5.871024751819823,31,19,1:0.32:0.18,1032,1685.3292722642154,6.529512097355552,84.51690225080372,4.430987877504343,2.6399275554813832,2.1451896217037603
2894949,2020-03-29 03:21:39,IPA,Kegs,Electronic City,18,23.0194556435644,4.562468974597427,1.0400207959773315,5.499591308690025,24,11,1:0.41:0.11,4049,19203.431719462907,7.074507620812071,76.83111324034861,2.816821493856731,1.4939476837833745,2.3483370490997086
5686389,2020-05-14 10:13:59,Lager,Kegs,Yelahanka,14,18.75247195849803,5.020075019849671,1.0678840490296415,5.641651050554312,50,12,1:0.35:0.25,1051,12779.611664600954,6.443996992623395,79.41396754128111,4.621347229386881,2.9730572236310424,1.5074110654483248
2543441,2020-03-26 00:50:17,Porter,Pints,Whitefield,12,15.972490031722144,4.756660644849675,1.0308162592305037,5.765578509672007,40,7,1:0.50:0.11,4396,14091.219759530131,8.124197531435298,72.25844760298722,3.9236134181381592,3.6401985807395305,2.2840927654094854
5373098,2020-04-23 05:40:52,Stout,Cans,Jayanagar,10,24.81059498278315,4.823686305076439,1.053345637488989,4.974984124575811,21,12,1:0.42:0.15,4470,4980.139728991257,7.843253366694295,82.92157919648844,2.78352153076588,3.481660447652323,3.695612299494907
2196097,2020-04-02 15:58:21,Porter,Pints,Yelahanka,15,17.829654276858303,5.142805687057066,1.0384539613301185,5.910606982605609,50,17,1:0.42:0.24,3036,4455.738663810027,9.972644138926702,83.88424189170793,2.34766770746816,1.2720220026260955,4.055171532761723
2079483,2020-04-16 19:22:30,Pilsner,Cans,Rajajinagar,19,22.563748103650447,5.001548925195387,1.0678672055223786,4.985335797101344,41,10,1:0.44:0.23,4975,16343.284246480029,9.768968830157007,82.61365585005959,4.8838899023142375,3.714804087566064,3.4318895521433106
9118413,2020-04-27 18:46:50,Porter,Kegs,Koramangala,16,18.10620548942936,5.243981868942851,1.0629879534889992,5.907188944659891,47,14,1:0.23:0.25,3240,7798.968993046357,9.162492936645714,79.90580457410158,1.373838822339251,3.576129073213525,3.840434921518792
1032382,2020-04-11 12:25:50,IPA,Kegs,Rajajinagar,15,22.26779519002265,5.4418222444786295,1.0344266494296577,5.681812194790522,23,5,1:0.49:0.15,666,17205.581836931095,8.067249788324137,75.99700283831858,2.8931836297375733,4.898850297770596,3.086368945302544
4300268,2020-04-08 12:04:00,Sour,Cans,Marathahalli,12,17.705798102245733,4.913747036580866,1.038779593126964,5.66457956827203,45,17,1:0.47:0.19,4370,19922.546344105354,7.131390255381387,73.75061645889765,3.02297129084525,2.88297139008834,4.9522311808289565
9010415,2020-03-25 05:16:45,Wheat Beer,Pints,Rajajinagar,12,24.92946060120649,5.040430595057008,1.032687260945241,5.429087189714409,30,5,1:0.45:0.22,3639,12673.916234764822,6.575344128267622,79.59675788808386,3.264270466952312,1.587906169429373,3.01108350207154
7122631,2020-05-19 06:12:53,Lager,Bottles,Electronic City,13,23.985924862358694,5.193913811214034,1.0582996663959772,5.160616086755173,59,6,1:0.25:0.26,1712,3896.892695193915,6.578545259874531,84.57774958237148,2.571158172956964,1.668948680854287,3.0203802110635847
8256289,2020-03-31 13:38:34,Sour,Cans,Indiranagar,18,22.60286033051913,5.347478401838055,1.038908307503587,5.896173782525641,44,17,1:0.26:0.23,4859,5400.334808171951,6.101755174406934,70.55726720346055,3.428610507542434,1.3680642626162505,2.655902303938256
859349,2020-03-14 14:47:22,Porter,Pints,Yelahanka,11,19.78403182106561,5.1601769479826265,1.0548585243248263,5.412293364300764,49,12,1:0.37:0.21,706,3248.701703302076,7.221943681658086,80.90707144057521,1.3538393148543315,2.660274030500284,2.56331502830056
7327937,2020-04-06 05:33:36,Pilsner,Kegs,Malleswaram,18,24.25204243721641,4.888393581986926,1.0427489572002178,5.247663669278783,44,18,1:0.38:0.18,1293,1317.7165707609995,6.630162752295129,80.77659568616515,4.158528879195117,3.803345117323876,2.3299518049454235
6110298,2020-05-14 22:59:32,Lager,Kegs,Whitefield,14,19.02343023723061,4.830328441099327,1.0431769077941333,4.955396577570522,37,18,1:0.25:0.15,2578,14883.121859350327,8.385924005715493,81.09083637751704,3.055365991403595,3.559342962875051,2.267945805867076
239774,2020-04-20 11:02:42,Lager,Bottles,Electronic City,12,16.928431049807788,4.850406984989175,1.0347363294689134,5.639982427227192,32,9,1:0.37:0.20,1154,14066.320680026683,7.564712431031481,72.27892851076945,3.236411017245869,3.962681859195924,3.3756361158104182
9093546,2020-03-25 22:18:49,Ale,Kegs,Indiranagar,13,24.588703754031712,4.965540562851218,1.0332761832244215,5.800807552047029,39,6,1:0.42:0.13,1339,5446.25447754965,9.076394672107307,70.33863081515277,1.6822264670639542,3.0957109784780013,1.5472459774111815
7682682,2020-04-21 00:01:25,Ale,Cans,Whitefield,19,22.73028717986432,5.081329264072126,1.0576210034222324,4.823046939805778,43,8,1:0.37:0.26,626,3239.8863616496747,6.804887651782705,79.51664657458356,3.855059614440397,4.759922324693835,2.0364701837106227
6805172,2020-04-16 05:20:14,Pilsner,Bottles,Malleswaram,14,20.07709077498681,5.26068878529391,1.0685147039470602,4.5339763701277,36,15,1:0.32:0.11,3118,19774.241714306107,6.340405423547882,70.45328896323765,3.085838823805612,2.4612022217440077,4.790971014955446
286392,2020-03-25 19:58:29,Sour,Kegs,Jayanagar,12,24.228032621531987,5.029850848156199,1.0452841145670793,4.917636845857879,30,16,1:0.26:0.17,3877,5003.285318660077,9.93025163616161,77.30884897601197,3.3529460575826726,4.364139308073823,1.1584401983558794
335490,2020-04-09 07:54:42,Lager,Cans,HSR Layout,18,24.89509040904949,5.011963163011577,1.0603533112514587,4.563064281530516,54,18,1:0.31:0.16,3898,19292.766162042244,6.301569519636647,81.04146798599672,1.6882966108014812,1.908306043845184,3.106399733963848
9895406,2020-05-15 20:11:36,Sour,Pints,Electronic City,17,17.340529327856704,5.2783262846636845,1.0571099456451285,5.54638724245223,54,5,1:0.26:0.14,1928,7966.027266231394,7.487001787091353,85.45335386406332,1.3044350138998697,3.1407403746778244,4.760998558346682
1478761,2020-05-17 20:59:50,Wheat Beer,Kegs,Koramangala,17,16.530552155188253,5.170418233125622,1.0570116776794038,5.908705904801433,38,12,1:0.33:0.16,1865,1177.4460133524362,8.048627836161987,84.68743927591842,4.120242915388369,3.65895971460503,1.883115028877912
8473427,2020-04-03 01:47:55,Pilsner,Pints,Malleswaram,17,16.837333881523744,5.093049825141732,1.047273990667293,5.309924706798565,23,14,1:0.25:0.26,794,7805.348966272192,6.154783235085517,73.43811813064778,4.164782732961956,2.372126932636593,3.642855713687401
9725499,2020-05-18 11:54:45,Wheat Beer,Pints,Marathahalli,17,17.248237025541428,5.005015789014454,1.0306982988554207,5.781290949121376,34,9,1:0.43:0.16,2578,15780.873743923525,9.97379090462142,84.19880897725842,4.047920969416235,3.526372559160905,3.6998704215898095
2784493,2020-04-21 15:55:50,Sour,Cans,Malleswaram,10,16.68664917363473,5.24203884865948,1.0427708120981876,4.524957756385051,31,12,1:0.34:0.29,840,8893.588334535281,7.364494569950571,86.18336753430609,1.70982635002346,1.8847052104328057,4.762269323960112
1093732,2020-05-02 18:55:47,Pilsner,Pints,Jayanagar,15,17.45203297541358,5.238218558862238,1.0461995740835277,4.738303964032824,54,9,1:0.37:0.21,3776,6301.57171958742,7.363946473785004,84.08377260535558,2.7470455273441226,4.95235857807846,4.61703309129105
4423078,2020-03-20 09:26:48,Lager,Pints,Koramangala,17,16.054518697270765,5.422857854918743,1.0411292614206464,4.525557554357079,24,8,1:0.23:0.23,1253,18559.79999682318,7.841637071806542,70.64723660844535,2.7337788366439617,2.6487121821229214,1.6240590746307078
3240025,2020-04-19 03:05:16,Lager,Bottles,HSR Layout,18,23.408908449698067,5.126475372426821,1.0515925878610115,5.379049867882673,26,7,1:0.48:0.27,3557,19198.74070165652,9.123185781305416,79.57858997707756,2.53080630372972,1.357713899166327,2.5018406082870563
6528441,2020-04-29 02:37:38,Sour,Kegs,Jayanagar,16,21.55982374641917,5.03126485670783,1.0783207668642274,5.3090728593553305,40,13,1:0.31:0.18,2959,2489.307670227968,8.814085659674431,84.47712489136254,3.367281425470366,2.288018995138774,4.406310919036324
7460711,2020-04-27 05:44:30,Sour,Bottles,Jayanagar,10,18.463589894803548,5.221501762686525,1.0621695849518409,5.061873319347914,40,7,1:0.31:0.16,3066,5477.799332012351,9.408226034880109,73.86951446264855,4.937200253094987,3.4662050117269843,2.06416177399762
2764384,2020-04-10 07:27:46,Stout,Bottles,Malleswaram,15,20.835881856947918,5.265668265026052,1.0699944259971903,5.670710726047343,21,9,1:0.49:0.26,1225,5618.775384935333,8.146404696249917,78.10158095778718,4.704482720731727,4.0055439015980685,4.974828225582891
1400729,2020-04-04 20:35:07,Lager,Cans,Indiranagar,12,15.55428354444529,4.991487847801247,1.0750889006048452,5.017866563630232,37,11,1:0.37:0.17,3696,3787.900530102337,8.15618992778839,73.82363000250885,4.967441248819943,2.081731281024308,2.0235833459063266
7023467,2020-04-29 18:34:00,Pilsner,Cans,Malleswaram,10,16.390374700666648,5.032428792059775,1.0519693213811274,5.18125608344817,40,19,1:0.27:0.15,2121,1506.9562661587734,6.856764863460254,87.68339964064253,1.134601264747256,1.0281359325269217,3.9150539005487737
1053405,2020-03-26 16:08:48,Porter,Bottles,Whitefield,15,16.124505427915285,4.911395576765293,1.0340532547278412,5.312113015188079,54,16,1:0.23:0.23,543,3694.3219136976254,8.364078383335109,75.52622362535018,2.364097534771682,3.729145650085151,1.9132040868757327
1037304,2020-04-02 15:24:33,Ale,Cans,Whitefield,14,20.969902433023435,5.071767266984914,1.03937223104111,5.038305954228384,47,6,1:0.39:0.13,2157,15814.0488963781,8.423555933204044,79.2784079429049,2.533073610676788,3.162649262674724,3.590991033380989
1459857,2020-04-20 23:27:25,Pilsner,Kegs,HSR Layout,17,16.44120385448357,5.278120489681789,1.0320843210761173,5.5246714632046725,49,15,1:0.28:0.12,4288,4116.364273586829,7.108185841654442,77.96487267640543,3.9711401907016257,4.384722327623056,2.903439063260992
5626363,2020-04-17 02:37:48,Sour,Bottles,HSR Layout,10,24.327228262470296,5.297270254067845,1.074054417559493,5.753649158829052,54,6,1:0.27:0.24,2997,18367.53864231298,7.962319962161455,76.58280653170523,2.857687897115872,3.498303717450274,4.357989356537761
2059908,2020-04-14 11:49:09,Stout,Cans,Indiranagar,10,16.20467307203428,4.567490757795476,1.0434476437276248,4.511511081172578,54,5,1:0.40:0.17,810,8922.97550482463,8.944786116874276,78.36753985199417,1.5029274516315665,2.4035069410423398,4.422556125975324
5859222,2020-05-11 06:31:26,Porter,Cans,Indiranagar,13,18.427157439304917,4.898270751912612,1.0400661273585463,5.778739809148846,21,19,1:0.32:0.18,3849,4938.8210094764345,8.868321815622599,77.51676445514775,2.2682866592877646,1.358369886122471,1.915990766192592
6978144,2020-03-28 14:58:04,Lager,Cans,Marathahalli,17,21.70935415355012,5.38731390877556,1.0461243380864904,5.555928162702894,38,8,1:0.48:0.13,1078,10320.467820164487,8.529725989346181,89.05385642695546,1.2908224860758235,2.8744910009792526,2.838490099127051
4077051,2020-04-16 20:33:59,Stout,Pints,Whitefield,18,21.08176313177676,4.8087184353083305,1.0569095679636846,5.134136360711118,55,7,1:0.22:0.24,2237,15028.004163429016,6.927893634863954,85.55404506550599,1.7298084715773197,2.6549008964943943,3.447812333728072
7983399,2020-04-21 06:05:56,Porter,Pints,Indiranagar,10,20.378459983730732,5.076468421840875,1.0397469392093086,5.234843342068718,34,16,1:0.33:0.29,3130,5093.505783754027,9.285298210463749,79.26609219354593,3.78872588132289,2.7489571689402954,3.408415209328046
3186848,2020-05-23 03:02:09,Stout,Kegs,Whitefield,17,18.922712289803705,5.193998001190599,1.061149592019886,5.219195272654435,44,18,1:0.42:0.21,4501,13585.81968800448,7.494085849433756,79.93222070637293,4.486331888602752,3.008167481142554,3.978541921401088
8595159,2020-05-20 16:20:50,Porter,Pints,HSR Layout,17,18.18885008523944,4.996684275084538,1.0321723239650118,4.874704589821598,50,11,1:0.47:0.21,1832,7867.525129104011,9.931566005233162,75.92895310826151,1.218594916512299,3.7064929309198154,1.2034078603071705
3861235,2020-04-15 23:07:21,Wheat Beer,Pints,Whitefield,17,23.96958513499633,4.842198356804733,1.051101041833325,5.763195948066954,46,11,1:0.26:0.22,3449,7282.562493986994,6.093222030260485,82.5522696522392,4.291556644941271,1.042682862426108,1.822869267677237
6427697,2020-05-14 15:58:00,Porter,Pints,Jayanagar,12,20.1140450062816,4.852666439752354,1.0546232874103938,5.966585541999104,41,16,1:0.35:0.14,2592,4769.663861409419,7.745354596534645,70.5259674154364,4.843143909629342,4.501008478028763,3.159213792641242
9150565,2020-05-08 09:02:56,Sour,Cans,Indiranagar,15,20.090540344914324,5.439113647786176,1.0762867381043737,5.811997538926361,55,11,1:0.36:0.14,1156,5339.898574761636,9.752829195111074,74.01121094764162,4.444332479681973,3.3324420246765003,3.7009084736639695
6426975,2020-04-24 14:54:33,Porter,Bottles,Marathahalli,14,22.603798357504004,4.62073851897911,1.035149476818332,5.404847873805438,40,14,1:0.33:0.14,2836,8382.637204354913,8.86859079966267,72.58843464819451,4.592339678499791,2.4770076542109103,1.5415696923151536
9343294,2020-03-29 20:58:35,Wheat Beer,Kegs,Jayanagar,15,16.74550046309151,5.233660989286398,1.0453205953163949,5.661004024829271,35,10,1:0.43:0.24,3967,8818.618370920369,9.55551087072586,85.4455184197819,1.919356149730865,1.0375125063096,1.9291134143317108
7497582,2020-04-03 04:33:29,Ale,Bottles,Rajajinagar,19,15.716799285444113,4.685971746811898,1.0637697616150343,5.687044879177741,56,5,1:0.33:0.16,2753,15588.6626634246,6.894793560375099,79.79257513137817,3.0610483270965694,2.502879429278256,4.1824271781879325
1118136,2020-03-28 17:47:49,Stout,Bottles,Rajajinagar,19,20.09829744037276,4.93569683505882,1.040293193988586,5.585901002722265,34,13,1:0.37:0.15,1924,16514.496141214928,7.469645263550638,80.61267485985742,1.0684164400692282,2.351228118424515,1.3238578151026577
4802644,2020-04-24 21:02:00,Sour,Pints,Yelahanka,10,18.855602260105563,5.004768242027294,1.0408398957483966,5.186757827702256,56,10,1:0.32:0.21,2800,2839.055354103934,7.0735300962458965,70.14606994594918,2.5220500560314463,1.9467604929973652,4.962322230138117
7219232,2020-04-07 16:07:44,Stout,Kegs,Malleswaram,16,17.921243966753977,4.997507171541237,1.0419637426626571,4.528659801817866,49,6,1:0.48:0.19,2630,4717.996606909379,7.762047459605453,70.01950306398828,3.857281286760529,2.574980093559564,1.4327891675529942
4375749,2020-04-06 10:46:40,IPA,Bottles,Rajajinagar,11,22.47613256233107,4.775127831319579,1.0701990632508045,5.047168742923105,53,17,1:0.23:0.11,3874,7791.597956967154,9.686467466916454,71.313769791909,3.8913914281989785,4.189836454325089,4.390711298707256
1935906,2020-05-24 19:35:16,Stout,Pints,Malleswaram,18,16.122468436701773,4.615304386903945,1.062671834759276,5.916533155833049,26,6,1:0.30:0.25,2458,2816.6578929538728,8.654550998527045,71.18585868556771,3.1437827168323693,2.7213120477718187,3.692009838628768
6602660,2020-03-22 18:32:54,Porter,Kegs,Electronic City,12,19.893347017597787,5.016945755764371,1.041029927391704,4.547824695718276,33,11,1:0.38:0.14,3742,4658.766607834516,9.380572278410437,78.56481760377946,3.422416075964031,3.997953136144748,4.34809036336264
2489376,2020-04-19 19:38:47,IPA,Cans,Koramangala,12,19.616836588274623,5.002307641885798,1.0504812417370135,5.1446420304755245,35,5,1:0.27:0.26,2601,13128.324297386904,9.984831370666504,89.78908272116222,2.4230766668858736,2.379249150885381,1.9030167698120728
5907178,2020-05-23 19:04:32,Porter,Pints,Electronic City,10,15.148251255423318,5.364053561136196,1.0557762602882554,4.925631765049935,21,7,1:0.37:0.14,4606,17587.188680096613,8.603835969279345,84.71899692067191,3.1982212190464057,4.712626292643908,1.18087384942022
